// 8332 mirai-httpflooding-2-dec
"No.","Time","Source","Destination","Protocol","Length","Info"
"56932","139.215989","13.250.217.66","192.168.0.16","TLSv1.2","447","Application Data"
"56934","139.235113","13.250.217.66","192.168.0.16","TLSv1.2","454","Application Data"
"56939","139.242224","13.250.217.66","192.168.0.16","TLSv1.2","557","Application Data"
"56948","139.284919","3.1.172.83","192.168.0.16","SSLv3","1514","Server Hello"
"56951","139.285274","3.1.172.83","192.168.0.16","SSLv3","979","Certificate, Server Hello Done"
"56954","139.286722","192.168.0.16","3.1.172.83","SSLv3","406","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"56976","139.374774","192.168.0.16","150.109.162.74","HTTP","315","GET /assets/deps/rn/rn_ezviz_service_cloud_ios-v1.2.6_324884.zip HTTP/1.1 "
"56979","139.378955","3.1.172.83","192.168.0.16","SSLv3","141","Change Cipher Spec, Encrypted Handshake Message"
"56981","139.380004","192.168.0.16","3.1.172.83","SSLv3","428","Application Data, Application Data"
"57008","139.500664","192.168.0.16","13.250.217.66","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"57009","139.500737","192.168.0.16","13.250.217.66","TLSv1.2","434","Application Data"
"57010","139.500811","192.168.0.16","13.250.217.66","TLSv1.2","220","Application Data"
"57014","139.515263","3.1.172.83","192.168.0.16","SSLv3","396","Application Data, Application Data"
"57016","139.516555","192.168.0.16","3.1.172.83","SSLv3","103","Encrypted Alert"
"57044","139.611825","192.168.0.16","3.1.172.83","SSLv3","214","Client Hello"
"57064","139.621205","13.250.217.66","192.168.0.16","TLSv1.2","482","Application Data"
"57079","139.697672","3.1.172.83","192.168.0.16","SSLv3","1514","Server Hello"
"57082","139.698135","3.1.172.83","192.168.0.16","SSLv3","979","Certificate, Server Hello Done"
"57086","139.699338","192.168.0.16","3.1.172.83","SSLv3","406","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"57098","139.793310","3.1.172.83","192.168.0.16","SSLv3","141","Change Cipher Spec, Encrypted Handshake Message"
"57100","139.795534","192.168.0.16","3.1.172.83","SSLv3","716","Application Data, Application Data"
"57106","139.815971","192.168.0.16","13.250.217.66","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"57146","139.907493","13.250.217.66","192.168.0.16","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"57148","139.909725","192.168.0.16","13.250.217.66","TLSv1.2","518","Application Data"
"57168","140.005347","192.168.0.16","13.250.217.66","TLSv1.2","583","Client Hello"
"57171","140.006902","192.168.0.16","13.250.217.66","TLSv1.2","583","Client Hello"
"57175","140.011252","192.168.0.16","13.250.217.66","TLSv1.2","583","Client Hello"
"57176","140.026919","13.250.217.66","192.168.0.16","TLSv1.2","668","Application Data"
"57178","140.029903","192.168.0.16","13.250.217.66","TLSv1.2","504","Application Data"
"57195","140.128356","13.250.217.66","192.168.0.16","TLSv1.2","572","Application Data"
"57235","140.393299","13.250.217.66","192.168.0.16","TLSv1.2","211","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"57236","140.394051","13.250.217.66","192.168.0.16","TLSv1.2","211","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"57239","140.425850","13.250.217.66","192.168.0.16","TLSv1.2","211","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"57277","140.630158","192.168.0.16","13.250.217.66","TLSv1.2","583","[TCP Spurious Retransmission] , Client Hello"
"57280","140.632371","192.168.0.16","13.250.217.66","TLSv1.2","583","[TCP Spurious Retransmission] , Client Hello"
"57281","140.632491","192.168.0.16","13.250.217.66","TLSv1.2","583","[TCP Spurious Retransmission] , Client Hello"
"57306","140.736651","192.168.0.16","13.250.217.66","TLSv1.2","504","[TCP Spurious Retransmission] , Application Data"
"57338","141.169321","192.168.0.16","13.250.217.66","TLSv1.2","583","[TCP Spurious Retransmission] , Client Hello"
"57339","141.169438","192.168.0.16","13.250.217.66","TLSv1.2","583","[TCP Spurious Retransmission] , Client Hello"
"57341","141.173496","192.168.0.16","13.250.217.66","TLSv1.2","583","[TCP Spurious Retransmission] , Client Hello"
"57361","141.289479","192.168.0.13","163.152.1.1","DNS","80","Standard query 0x040c A pmsas1.ezvizlife.com"
"57362","141.294384","163.152.1.1","192.168.0.13","DNS","489","Standard query response 0x040c A pmsas1.ezvizlife.com CNAME sgpuslite-1737753139.ap-southeast-1.elb.amazonaws.com A 13.251.224.103 A 18.139.132.13 NS ns-1125.awsdns-12.org NS ns-210.awsdns-26.com NS ns-1973.awsdns-54.co.uk NS ns-785.awsdns-34.net A 205.251.192.210 A 205.251.195.17 A 205.251.196.101 A 205.251.199.181 AAAA 2600:9000:5300:d200::1 AAAA 2600:9000:5303:1100::1 AAAA 2600:9000:5304:6500::1 AAAA 2600:9000:5307:b500::1"
"57413","141.442533","192.168.0.16","13.250.217.66","TLSv1.2","504","[TCP Spurious Retransmission] , Application Data"
"57439","141.496130","192.168.0.13","13.251.224.103","HTTP","1136","POST /sdk.post HTTP/1.1  (application/x-www-form-urlencoded)"
"57457","141.649960","13.251.224.103","192.168.0.13","HTTP","223","HTTP/1.1 200 OK "
"57464","141.707978","192.168.0.16","13.250.217.66","TLSv1.2","504","Application Data"
"57478","141.810470","3.1.172.83","192.168.0.16","SSLv3","508","Application Data, Application Data"
"57479","141.812421","13.250.217.66","192.168.0.16","TLSv1.2","613","Application Data"
"57487","141.816984","192.168.0.16","13.250.217.66","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"57488","141.817058","192.168.0.16","13.250.217.66","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"57489","141.817132","192.168.0.16","13.250.217.66","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"57490","141.817561","192.168.0.16","13.250.217.66","TLSv1.2","509","Application Data"
"57491","141.817636","192.168.0.16","13.250.217.66","TLSv1.2","554","Application Data"
"57493","141.820239","192.168.0.16","13.250.217.66","TLSv1.2","464","Application Data"
"57494","141.820360","192.168.0.16","13.250.217.66","TLSv1.2","137","Application Data"
"57517","141.966608","223.39.118.176","192.168.0.24","TLSv1","91","Encrypted Alert"
"57540","142.071300","192.168.0.16","3.1.172.83","SSLv3","103","Encrypted Alert"
"57551","142.072892","192.168.0.16","163.152.1.1","DNS","113","Standard query 0x16e5 A sgpuslite-1737753139.ap-southeast-1.elb.amazonaws.com"
"57552","142.073180","192.168.0.16","13.250.217.66","TLSv1.2","494","Application Data"
"57553","142.075163","163.152.1.1","192.168.0.16","DNS","458","Standard query response 0x16e5 A sgpuslite-1737753139.ap-southeast-1.elb.amazonaws.com A 18.139.132.13 A 13.251.224.103 NS ns-785.awsdns-34.net NS ns-1125.awsdns-12.org NS ns-210.awsdns-26.com NS ns-1973.awsdns-54.co.uk A 205.251.192.210 A 205.251.195.17 A 205.251.196.101 A 205.251.199.181 AAAA 2600:9000:5300:d200::1 AAAA 2600:9000:5303:1100::1 AAAA 2600:9000:5304:6500::1 AAAA 2600:9000:5307:b500::1"
"57588","142.164832","192.168.0.16","13.251.224.103","HTTP","314","GET /image/pic/04f87137-9d56-4209-8546-25af78ac9c65 HTTP/1.1 "
"57593","142.176593","13.250.217.66","192.168.0.16","TLSv1.2","449","Application Data"
"57652","142.440757","13.251.224.103","192.168.0.16","HTTP","1514","[TCP Previous segment not captured] Continuation"
"57654","142.459138","192.168.0.33","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"57655","142.459254","192.168.0.33","239.255.255.250","SSDP","189","M-SEARCH * HTTP/1.1 "
"57656","142.459401","192.168.0.33","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"57657","142.459473","192.168.0.33","239.255.255.250","SSDP","189","M-SEARCH * HTTP/1.1 "
"57658","142.459618","192.168.0.33","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"57659","142.459693","192.168.0.33","239.255.255.250","SSDP","189","M-SEARCH * HTTP/1.1 "
"57660","142.459887","192.168.0.33","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"57661","142.459962","192.168.0.33","239.255.255.250","SSDP","189","M-SEARCH * HTTP/1.1 "
"57662","142.460035","192.168.0.33","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"57663","142.460107","192.168.0.33","239.255.255.250","SSDP","189","M-SEARCH * HTTP/1.1 "
"57664","142.460180","192.168.0.33","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"57665","142.460254","192.168.0.33","239.255.255.250","SSDP","189","M-SEARCH * HTTP/1.1 "
"57666","142.460336","192.168.0.33","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"57667","142.460411","192.168.0.33","239.255.255.250","SSDP","189","M-SEARCH * HTTP/1.1 "
"57668","142.460595","192.168.0.33","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"57669","142.460670","192.168.0.33","239.255.255.250","SSDP","189","M-SEARCH * HTTP/1.1 "
"57671","142.474655","192.168.0.13","163.152.1.1","DNS","86","Standard query 0x040d A alarm.sgp.s3.amazonaws.com"
"57674","142.488066","163.152.1.1","192.168.0.13","DNS","449","Standard query response 0x040d A alarm.sgp.s3.amazonaws.com CNAME s3-ap-southeast-1-w.amazonaws.com A 52.219.36.20 NS ns-1108.awsdns-10.org NS ns-1799.awsdns-32.co.uk NS ns-665.awsdns-19.net NS ns-502.awsdns-62.com A 205.251.193.246 A 205.251.194.153 A 205.251.196.84 A 205.251.199.7 AAAA 2600:9000:5301:f600::1 AAAA 2600:9000:5302:9900::1 AAAA 2600:9000:5304:5400::1 AAAA 2600:9000:5307:700::1"
"57686","142.548712","192.168.0.16","13.251.224.103","HTTP","314","[TCP Spurious Retransmission] GET /image/pic/04f87137-9d56-4209-8546-25af78ac9c65 HTTP/1.1 "
"57697","142.589532","192.168.0.13","52.219.36.20","TLSv1.2","438","Client Hello"
"57727","142.693116","52.219.36.20","192.168.0.13","TLSv1.2","146","Server Hello"
"57730","142.693388","52.219.36.20","192.168.0.13","TLSv1.2","161","Certificate"
"57731","142.693457","52.219.36.20","192.168.0.13","TLSv1.2","392","Server Key Exchange"
"57732","142.693529","52.219.36.20","192.168.0.13","TLSv1.2","63","Server Hello Done"
"57733","142.693727","13.251.224.103","192.168.0.16","HTTP","1514","Continuation"
"57734","142.693799","13.251.224.103","192.168.0.16","HTTP","1514","Continuation"
"57735","142.693870","13.251.224.103","192.168.0.16","HTTP","1514","Continuation"
"57736","142.694048","13.251.224.103","192.168.0.16","HTTP","1514","Continuation"
"57737","142.694131","13.251.224.103","192.168.0.16","HTTP","1514","Continuation"
"57738","142.694207","13.251.224.103","192.168.0.16","HTTP","1514","Continuation"
"57739","142.694281","13.251.224.103","192.168.0.16","HTTP","1514","Continuation"
"57742","142.698200","13.251.224.103","192.168.0.16","HTTP","1514","Continuation"
"57743","142.698282","13.251.224.103","192.168.0.16","HTTP","1514","Continuation"
"57744","142.698421","13.251.224.103","192.168.0.16","HTTP","1514","Continuation"
"57745","142.698493","13.251.224.103","192.168.0.16","HTTP","1514","Continuation"
"57746","142.698563","13.251.224.103","192.168.0.16","HTTP","1213","Continuation"
"57764","142.761380","13.250.217.66","192.168.0.16","TLSv1.2","571","Application Data"
"57837","143.160713","192.168.0.13","52.219.36.20","TLSv1.2","129","Client Key Exchange"
"57872","143.253034","192.168.0.13","52.219.36.20","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"57893","143.376601","192.168.0.13","52.219.36.20","TLSv1.2","1206","[TCP ACKed unseen segment] , Application Data"
"57921","143.483826","192.168.0.13","52.219.36.20","TLSv1.2","1454","Application Data [TCP segment of a reassembled PDU]"
"57954","143.632623","192.168.0.19","163.152.1.1","DNS","82","Standard query 0x4686 A router5.teamviewer.com"
"57955","143.632848","192.168.0.19","163.152.11.6","DNS","82","Standard query 0x4686 A router5.teamviewer.com"
"57990","143.689239","52.219.36.20","192.168.0.13","TLSv1.2","557","[TCP ACKed unseen segment] , Ignored Unknown Record"
"57992","143.694602","192.168.0.13","52.219.36.20","TLSv1.2","85","Encrypted Alert"
"58007","143.786065","52.219.36.20","192.168.0.13","TLSv1.2","85","Encrypted Alert"
"58024","143.832786","192.168.0.16","3.1.172.83","SSLv3","214","Client Hello"
"58026","143.832978","192.168.0.16","3.1.172.83","SSLv3","214","Client Hello"
"58040","143.876303","192.168.0.24","223.39.123.194","TLSv1","155","Application Data"
"58041","143.881618","223.39.123.194","192.168.0.24","TLSv1","128","Application Data, Application Data"
"58077","143.920608","3.1.172.83","192.168.0.16","SSLv3","1514","Server Hello"
"58080","143.920887","3.1.172.83","192.168.0.16","SSLv3","979","Certificate, Server Hello Done"
"58084","143.927781","192.168.0.16","3.1.172.83","SSLv3","406","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"58085","143.928283","3.1.172.83","192.168.0.16","SSLv3","1514","Server Hello"
"58088","143.928566","3.1.172.83","192.168.0.16","SSLv3","979","Certificate, Server Hello Done"
"58094","143.930744","192.168.0.16","3.1.172.83","SSLv3","406","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"58096","143.955502","192.168.0.16","163.152.1.1","DNS","110","Standard query 0xcf37 A pushmbs-929947093.ap-southeast-1.elb.amazonaws.com"
"58097","143.955651","192.168.0.16","163.152.1.1","DNS","112","Standard query 0x2e2f A sgpdclog-1483869871.ap-southeast-1.elb.amazonaws.com"
"58098","143.955999","192.168.0.16","13.250.217.66","TLSv1.2","446","Application Data"
"58099","143.956074","192.168.0.16","13.250.217.66","TLSv1.2","217","Application Data"
"58101","143.964564","163.152.1.1","192.168.0.16","DNS","455","Standard query response 0xcf37 A pushmbs-929947093.ap-southeast-1.elb.amazonaws.com A 13.250.85.51 A 46.51.222.63 NS ns-210.awsdns-26.com NS ns-1973.awsdns-54.co.uk NS ns-785.awsdns-34.net NS ns-1125.awsdns-12.org A 205.251.192.210 A 205.251.195.17 A 205.251.196.101 A 205.251.199.181 AAAA 2600:9000:5300:d200::1 AAAA 2600:9000:5303:1100::1 AAAA 2600:9000:5304:6500::1 AAAA 2600:9000:5307:b500::1"
"58102","143.964640","163.152.1.1","192.168.0.16","DNS","457","Standard query response 0x2e2f A sgpdclog-1483869871.ap-southeast-1.elb.amazonaws.com A 13.228.245.106 A 52.220.136.156 NS ns-1125.awsdns-12.org NS ns-1973.awsdns-54.co.uk NS ns-210.awsdns-26.com NS ns-785.awsdns-34.net A 205.251.192.210 A 205.251.195.17 A 205.251.196.101 A 205.251.199.181 AAAA 2600:9000:5300:d200::1 AAAA 2600:9000:5303:1100::1 AAAA 2600:9000:5304:6500::1 AAAA 2600:9000:5307:b500::1"
"58117","144.019132","3.1.172.83","192.168.0.16","SSLv3","141","Change Cipher Spec, Encrypted Handshake Message"
"58118","144.019213","3.1.172.83","192.168.0.16","SSLv3","141","Change Cipher Spec, Encrypted Handshake Message"
"58122","144.021287","192.168.0.16","3.1.172.83","SSLv3","428","Application Data, Application Data"
"58123","144.021368","192.168.0.16","3.1.172.83","SSLv3","428","Application Data, Application Data"
"58139","144.062665","192.168.0.16","13.250.85.51","TLSv1.2","583","Client Hello"
"58145","144.074023","192.168.0.16","13.228.245.106","HTTP","618","POST /multistatistics.do HTTP/1.1  (application/x-www-form-urlencoded)"
"58154","144.131269","3.1.172.83","192.168.0.16","SSLv3","396","Application Data, Application Data"
"58155","144.132806","3.1.172.83","192.168.0.16","SSLv3","396","Application Data, Application Data"
"58157","144.133515","192.168.0.16","3.1.172.83","SSLv3","103","Encrypted Alert"
"58160","144.135682","192.168.0.16","3.1.172.83","SSLv3","103","Encrypted Alert"
"58170","144.145991","13.250.217.66","192.168.0.16","TLSv1.2","557","Application Data"
"58190","144.149130","13.250.85.51","192.168.0.16","TLSv1.2","1514","Server Hello"
"58200","144.150341","13.250.85.51","192.168.0.16","TLSv1.2","511","Certificate, Server Key Exchange, Server Hello Done"
"58209","144.163828","192.168.0.16","13.250.85.51","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"58213","144.164431","13.228.245.106","192.168.0.16","HTTP","71","HTTP/1.1 200 OK  (text/plain)"
"58224","144.228428","192.168.0.24","223.39.123.191","TLSv1","91","Encrypted Alert"
"58230","144.253869","13.250.85.51","192.168.0.16","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"58234","144.254870","192.168.0.16","13.250.85.51","TLSv1.2","636","Application Data"
"58235","144.259914","192.168.0.24","223.39.123.191","TLSv1","452","Client Hello"
"58238","144.270929","223.39.123.191","192.168.0.24","TLSv1","199","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"58244","144.275458","192.168.0.24","223.39.123.191","TLSv1","113","Change Cipher Spec, Encrypted Handshake Message"
"58256","144.350003","13.250.85.51","192.168.0.16","TLSv1.2","480","Application Data"
"58258","144.356390","192.168.0.16","13.250.85.51","TLSv1.2","628","Application Data"
"58277","144.441979","13.250.85.51","192.168.0.16","TLSv1.2","480","Application Data"
"58281","144.457256","192.168.0.24","223.39.123.191","TLSv1","379","Application Data"
"58288","144.463768","192.168.0.24","223.39.123.191","TLSv1","1514","Application Data [TCP segment of a reassembled PDU]"
